,cmpdname,isosmiles,target
1864,"N-(5-tert-butyl-1,2-oxazol-3-yl)-N-[(1R)-2-(4-methoxy-2-methylanilino)-2-oxo-1-pyridin-3-ylethyl]propanamide",CCC(=O)N(C1=NOC(=C1)C(C)(C)C)[C@H](C2=CN=CC=C2)C(=O)NC3=C(C=C(C=C3)OC)C,1
1865,unnamed,CN(C)CCN(C)CC(O)CO,0
1866,Ethinylestradiol,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,1
1867,unnamed,CCOC(=O)C(N)CSC(=O)NC,0
1868,3-Hydroxyanthranilate,C1=CC(=C(C(=C1)[O-])N)C(=O)O,1
1869,unnamed,CCOc1ccncc1[N+](=O)[O-],0
1870,unnamed,C1COCCN1.S=C(S)N1CCOCC1,0
1871,unnamed,O=C1CCC2CCC(=O)N12,0
1872,unnamed,CC1CCOC(Sc2ccccc2)C1,0
1873,unnamed,C1CN(SSN2CCSCC2)CCS1,0
1874,unnamed,C=Cc1ccc(CC)cn1,0
1875,Quinazolin-4-amine,C1=CC=C2C(=C1)C(=NC=N2)N,1
1876,unnamed,CN(CCC#N)C1=CCCC1,0
1877,unnamed,Cc1nc(O)c2c(n1)CN(C)CO2,0
1878,Agmatinium(2+),C(CC[NH+]=C(N)N)C[NH3+],1
1879,"N-(1,3-benzodioxol-5-ylmethyl)acetamide",CC(=O)NCC1=CC2=C(C=C1)OCO2,1
1880,unnamed,COc1cccc(OC)c1SSCCN,0
1881,unnamed,Cc1c(O)nc2ccccc2c1O,0
1882,GTP trianion,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O)N=C(NC2=O)N,1
1883,Silver,[Ag],1
1884,unnamed,S=c1cc(-c2ccccc2)ss1,0
1885,unnamed,S=C(Nc1ccccn1)Nc1ccccn1,0
1886,unnamed,N#CC1(c2ccccc2)CCOCC1,0
1887,unnamed,CCCCCCCCOCC(O)CO,0
1888,3-Methylbut-3-enyl pyrophosphate,CC(=C)CCOP(=O)([O-])OP(=O)([O-])[O-],1
1889,"1-(4-fluorobenzene-6-id-1-yl)-N-phenylmethanimine;iridium(3+);1,2,3,4,5-pentamethylcyclopenta-1,3-diene;chloride",C[C-]1C(=C(C(=C1C)C)C)C.C1=CC=C(C=C1)N=CC2=[C-]C=C(C=C2)F.[Cl-].[Ir+3],1
1890,Iodide ion,[I-],1
1891,Unii-EY1WA413UL,C1CC[C@H]2[C@H](C1)NCCN[C@H]3CCCC[C@@H]3NCC4=CC=CC(=N4)CN2.[Cl-].[Cl-].[Mn+2],1
1892,unnamed,Cc1cnc2c(c1)CCCC2C(N)=S,0
1893,unnamed,C[n+]1ccccc1C=NO,0
1894,unnamed,O=C1NN=C2CCCCCCC12,0
1895,5-[(E)-(hydroxyimino)methyl]-2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]benzamide,CC1=C(C=C(C=C1)/C=N/O)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,1
1896,2-(isoquinolin-4-yl)-N-phenylacetamide,C1=CC=C(C=C1)NC(=O)CC2=CN=CC3=CC=CC=C32,1
1897,Ubisemiquinone,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(/C)\\CC/C=C(\\C)/CC/C=C(\\C)/CCC=C(C)C,1
1898,N-acetyl-D-mannosamine 6-phosphate(2-),CC(=O)N[C@H](C=O)[C@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O,1
1899,unnamed,O=C1C=Cc2ncccc2C1=O,0
1900,unnamed,CN(C)C(=S)SC(=S)N(C)C,0
1901,Argatroban monohydrate,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C.O,1
1902,unnamed,CN(C)CCn1cnc2ncccc2c1=O,0
1903,"3,4-Dihydroxyphenylacetaldehyde",C1=CC(=C(C=C1CC=O)O)O,1
1904,5-Methyltetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(=O)O)C(=O)O,1
1905,unnamed,O=C(O)C1(C(=O)O)CC1,0
1906,"N-(1,3-Thiazol-2-yl)benzamide",C1=CC=C(C=C1)C(=O)NC2=NC=CS2,1
1907,unnamed,CC1=C2CCCCCC2(O)OC1=O,0
1908,unnamed,CN(C)CC1(C)Cc2ccsc2C1O,0
1909,unnamed,CCC(=O)C=Cc1ccccc1,0
1910,"5,6,7,8-Tetrahydrofolate(2-)",C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1
1911,unnamed,Oc1cc(-c2ccccc2)nc(S)n1,0
1912,4-Methanesulfonamidobenzamide,CS(=O)(=O)NC1=CC=C(C=C1)C(=O)N,1
1913,Daclastavir,CC(C)[C@H](CNC(=O)OC)C(=O)N1CCCC1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)C6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC,1
1914,Alamandine,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)O)NC(=O)[C@H](CC3=CC=C(C=C3)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)N,1
1915,beta-D-Mannose,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O)O,1
1916,Angiotensin II,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N,1
1917,unnamed,CC(C)c1nsc(N)c1C(N)=O,0
1918,unnamed,CN1C2CCC1CC1(C2)SCCS1,0
1919,Budesonide,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,1
1920,1H-Indazol-3-amine,C1=CC=C2C(=C1)C(=NN2)N,1
1921,2'-Deoxycytidine,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O,1
1922,"2-(2-Chloro-4-iodophenylamino)-3,4-difluorobenzoic acid",C1=CC(=C(C=C1I)Cl)NC2=C(C=CC(=C2F)F)C(=O)O,1
1923,3-(4-Hydroxyphenyl)pyruvate,C1=CC(=CC=C1CC(=O)C(=O)[O-])O,1
1924,Bilirubin,CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)/C=C\\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/C=C\\4/C(=C(C(=O)N4)C=C)C,1
1925,unnamed,CC(CO)CS(=O)(=O)O,0
1926,2-(4-Methylphenoxy)-1-(4-methylpiperazin-4-ium-1-yl)ethanone,CC1=CC=C(C=C1)OCC(=O)N2CC[NH+](CC2)C,1
1927,Oleic acid,CCCCCCCC/C=C\\CCCCCCCC(=O)O,1
1928,unnamed,OCc1cccnc1,0
1929,Vorapaxar,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@H]([C@H]2/C=C/C4=NC=C(C=C4)C5=CC(=CC=C5)F)[C@H](OC3=O)C,1
1930,Ambrisentan,CC1=CC(=NC(=N1)O[C@H](C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C,1
1931,"D-Gluconic acid, compd. with N1,N14-bis(4-chlorophenyl)-3,12-diimino-2,4,11,13-tetraazatetradecanediimidamide (1:1)",C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\\N)N)N)/N)Cl.C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,1
1932,unnamed,O=c1c2c(sc3ccccc13)CCC2,0
1933,unnamed,CC(C)(Br)C(=O)C(Br)Br,0
1934,unnamed,OCC1OCOC2COCOC12,0
1935,alpha-D-Mannose,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)O,1
1936,unnamed,ON=C1CCCC(=NO)C1=NO,0
1937,unnamed,Sc1ncnc2cc3[nH]ncc3cc12,0
1938,Bucillamine,CC(C)(C(=O)N[C@@H](CS)C(=O)O)S,1
1939,unnamed,CCOP(=S)(OCC)SC(C)(C)C,0
1940,unnamed,O=C1CSCC(=O)O1,0
1941,1-(2-Ethoxyphenyl)piperazine,CCOC1=CC=CC=C1N2CCNCC2,1
1942,Fisetin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,1
1943,Chloroquine sulfate,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OS(=O)(=O)O,1
1944,2'-deoxy-5'-O-[({[(hydroxyphosphinato)oxy]phosphinato}oxy)phosphinato]uridine,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O,1
1945,unnamed,c1ccc2c(c1)SCC1COCOC21,0
1946,unnamed,OC1CCCC1Sc1ccccc1,0
1947,unnamed,CCC(C)c1c(N)o[nH]c1=O,0
1948,N-[4-(phenylamino)phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)NC2=CC=CC=C2,1
1949,"3,4-Dichlorophenylacetic acid",C1=CC(=C(C=C1CC(=O)O)Cl)Cl,1
1950,Methylene blue,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],1
1951,unnamed,C=C(C)S(=O)(=O)c1ccccc1,0
1952,Sivelestat,CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NCC(=O)O,1
1953,unnamed,NC(=O)c1ncn2c1NC(=O)CC2,0
1954,unnamed,N#Cc1cnsc1,0
1955,unnamed,CCN(CC)P1OCC(C)O1,0
1956,unnamed,O=C(O)C1CSC(c2cccs2)N1,0
1957,1-[4-(Piperidine-1-carbonyl)piperidin-1-yl]ethanone,CC(=O)N1CCC(CC1)C(=O)N2CCCCC2,1
1958,"[(1S,4R,6S,7Z,14R,18R)-4-(cyclopropylsulfonylcarbamoyl)-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-18-yl] 4-fluoro-1,3-dihydroisoindole-2-carboxylate",CC(C)(C)OC(=O)N[C@@H]1CCCCC/C=C\\[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6,1
1959,unnamed,CN1C2CCCC1CC(=O)NC2,0
1960,unnamed,CCCOC(=O)c1ccc(N)cc1,0
1961,Pyridoxine,CC1=NC=C(C(=C1O)CO)CO,1
1962,S-adenosyl-L-methionine,C[S+](CC[C@@H](C(=O)O)N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,1
1963,unnamed,OCC1NC(CO)C(O)C1O,0
1964,"(1R,4S,5'S,6R,6'R,8R,10E,12S,13S,14E,16E,20R,21R,24S)-6'-[(2R)-Butan-2-yl]-21,24-dihydroxy-12-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",CC[C@@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)C,1
1965,1-[4-(Naphthalen-1-ylmethyl)piperazin-1-yl]ethanone,CC(=O)N1CCN(CC1)CC2=CC=CC3=CC=CC=C32,1
1966,2-Amino-3H-quinazolin-4-one,C1=CC=C2C(=C1)C(=O)NC(=N2)N,1
1967,unnamed,C=Cc1ccccn1,0
1968,Remdesivir nucleoside monophosphate,C1=C2C(=NC=NN2C(=C1)[C@]3([C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)C#N)N,1
1969,unnamed,CC(=O)OC1Cn2ccc[n+]2C1,0
1970,unnamed,Nc1o[nH]c(=O)c1C1CCCCC1,0
1971,unnamed,Cl.NCCSSCc1ccccc1CSSCCN,0
1972,unnamed,NC1=NC(N)=N1,0
1973,unnamed,OC(C1CO1)C(O)C1CO1,0
1974,Udp galactosamine,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)N)O)O,1
1975,Preuroporphyrinogen(8-),C1=C(C(=C(N1)CC2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CO)CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-],1
1976,Rosuvastatin,CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,1
1977,unnamed,CC(C(=O)O)[S+]1CCOCC1,0
1978,unnamed,O=C1CCC(c2ccccc2)CCN1,0
1979,unnamed,CC1CCOn2c1nc1ccccc1c2=O,0
1980,unnamed,S=C1NCCNC(=S)SSC(=S)SS1,0
1981,FADH2 dianion,CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)C[C@@H]([C@@H]([C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O,1
1982,unnamed,O=c1c(I)c[nH]cc1I,0
1983,unnamed,Nc1ncc2c(ncn2CCO)n1,0
1984,Galactitol,C([C@H]([C@@H]([C@@H]([C@H](CO)O)O)O)O)O,1
1985,Sildenafil citrate,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1
1986,1-[4-(5-Chlorothiophen-2-yl)sulfonylpiperazin-1-yl]ethanone,CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(S2)Cl,1
1987,"[(2r,3r,4r,5r)-5-(6-Amino-9h-Purin-9-Yl)-3-Hydroxy-4-(Phosphonooxy)tetrahydrofuran-2-Yl]methyl [(2r,3s,4r,5r)-3,4,5-Trihydroxytetrahydrofuran-2-Yl]methyl Dihydrogen Diphosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)O)O)O)O)OP(=O)(O)O)N,1
1988,unnamed,O=C(O)C1CC2C=CCC(C2)C1,0
1989,2'-Deoxyguanosine-5'-triphosphate,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,1
1990,Candesartan,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,1
1991,"5-[(azetidin-3-yl)amino]-N-[(1R)-1-{3-[5-({[(1R,3S)-3-hydroxycyclopentyl]amino}methyl)thiophen-2-yl]phenyl}ethyl]-2-methylbenzamide",CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@@H]5CC[C@@H](C5)O,1
1992,unnamed,N#CC(C#N)=CSc1ccccc1,0
1993,N-(5-methylthiophen-2-yl)-N'-pyridin-3-ylurea,CC1=CC=C(S1)NC(=O)NC2=CN=CC=C2,1
1994,unnamed,CCC(CC)(C(=O)O)C(=O)O,0
1995,unnamed,O=C(O)N=NC(=O)O,0
1996,N-methyl-1H-indole-7-carboxamide,CNC(=O)C1=CC=CC2=C1NC=C2,1
1997,unnamed,Oc1ccc2occ3c2c1CCC3,0
1998,unnamed,O=Cc1cc2sc(C=O)cc2s1,0
1999,"(2,6-Difluorophenyl)(pyrrolidin-1-yl)methanone",C1CCN(C1)C(=O)C2=C(C=CC=C2F)F,1
2000,5-epi-Leukotriene A4,CCCCC/C=C\\C/C=C\\C=C\\C=C\\[C@H]1[C@H](O1)CCCC(=O)O,1
2001,unnamed,CNc1ccc(C=C2C=CC=C2)cc1,0
2002,"(2S)-2-amino-4-(1,3-benzothiazol-2-yl)butanoic acid",C1=CC=C2C(=C1)N=C(S2)CC[C@@H](C(=O)O)N,1
2003,Upadacitinib,CC[C@@H]1CN(C[C@@H]1C2=CN=C3N2C4=C(NC=C4)N=C3)C(=O)NCC(F)(F)F,1
2004,ADP-D-ribose(2-),C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OC[C@@H]4[C@H]([C@H](C(O4)O)O)O)O)O)N,1
2005,N-carbamoyl-beta-alaninate,C(CNC(=O)N)C(=O)[O-],1
2006,unnamed,Brc1cnc2[nH]nnc2c1,0
2007,unnamed,CCP1(=S)Nc2ccccc2N1C,0
2008,unnamed,CC(F)(C(N)=O)C(N)=O,0
2009,"(1R,4S,6R,10E,14E,16E,21R)-6'-butan-2-yl-21,24-dihydroxy-12-[(2R,4S,6S)-5-[(2S,4S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",CCC(C)C1C(CC[C@@]2(O1)C[C@@H]3CC(O2)C/C=C(/C(C(/C=C/C=C/4\\COC5C4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H](C([C@@H](O6)C)O[C@H]7C[C@@H](C([C@@H](O7)C)O)OC)OC)\\C)C,1
2010,unnamed,CCc1nnc2sc(=S)[nH]n12,0
2011,unnamed,O=C(O)C1C2CC3CC2CC31,0
2012,Adenosine-5'-diphosphate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N,1
2013,unnamed,C#CC(O)c1ccc(OC)c(OC)c1,0
2014,unnamed,OC1COc2ccc(Cl)cc2CSC1,0
2015,unnamed,CCOP(=O)(NC1CCCCC1)OCC,0
2016,"1-(Pyridin-2-YL)-1,4-diazepane",C1CNCCN(C1)C2=CC=CC=N2,1
2017,unnamed,CC1(C)OC(=O)NC1=O,0
2018,25-Hydroxycholest-5-en-3-ol,C[C@H](CCCC(C)(C)O)[C@H]1CCC2[C@@]1(CCC3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,1
2019,l-Threonine,C[C@H]([C@@H](C(=O)O)N)O,1
2020,Pacritinib,C1CCN(C1)CCOC2=C3COC/C=C/COCC4=CC(=CC=C4)C5=NC(=NC=C5)NC(=C3)C=C2,1
2021,GDP-D-mannose(2-),C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OC4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)N=C(NC2=O)N,1
2022,unnamed,CC1(C)COP(Oc2ccccc2)OC1,0
2023,unnamed,O=C1C(O)C(O)C(O)C(O)C1O,0
2024,Ribavirin,C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N,1
2025,unnamed,CN(C)CCCNC(CC#N)CCC#N,0
2026,unnamed,NC(CNC(=O)CBr)C(=O)O,0
2027,unnamed,C=C(CN(C)C)c1ccccn1,0
2028,unnamed,Cn1ccc2nc(O)nc(S)c21,0
2029,Psilocybine,CN(C)CCC1=CNC2=C1C(=CC=C2)OP(=O)(O)O,1
2030,Alpha D-Galactose,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O,1
2031,"[(2R,3S,4R,5R)-5-(3-carbamoylpyridin-1-ium-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate",C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)C(=O)N,1
2032,unnamed,C=CCNc1ncnc2sc(SC)nc12,0
2033,unnamed,CN1CCN(C)P1c1ccccc1,0
2034,unnamed,N#CC(C#N)=CN1CCCCCC1,0
2035,Pioglitazone,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,1
2036,Guanosine-5'-triphosphate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,1
2037,unnamed,O=C1NC(=S)SC1=Cc1cccs1,0
2038,N-(2-propyltetrazol-5-yl)furan-2-carboxamide,CCCN1N=C(N=N1)NC(=O)C2=CC=CO2,1
2039,unnamed,CC(=NNC(=N)N)c1ccccc1,0
2040,Luminol,C1=CC2=C(C(=C1)N)C(=O)NNC2=O,1
2041,Verdiperstat,CC(C)OCCN1C2=C(C(=O)NC1=S)NC=C2,1
2042,unnamed,CC(=O)CCS(=O)(=O)O,0
2043,N-(4-tert-butylphenyl)-N-[(1R)-2-(cyclohexylamino)-2-oxo-1-(pyridin-3-yl)ethyl]-1H-imidazole-4-carboxamide,CC(C)(C)C1=CC=C(C=C1)N([C@H](C2=CN=CC=C2)C(=O)NC3CCCCC3)C(=O)C4=CN=CN4,1
2044,Galidesivir,C1=C(C2=C(N1)C(=NC=N2)N)[C@H]3[C@@H]([C@@H]([C@H](N3)CO)O)O,1
2045,unnamed,CCOC(=O)C1(N=O)CCCCC1=O,0
2046,[Hydroxy(oxido)phosphoryl] phosphate,OP(=O)([O-])OP(=O)([O-])[O-],1
2047,unnamed,NCC(=O)NC1(C(=O)O)CCCC1,0
2048,Heparin sodium,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O.[Na+],1
2049,"(1r,2s,5s)-3-[n-({1-[(Tert-Butylsulfonyl)methyl]cyclohexyl}carbamoyl)-3-Methyl-L-Valyl]-N-{(1s)-1-[(1r)-2-(Cyclopropylamino)-1-Hydroxy-2-Oxoethyl]pentyl}-6,6-Dimethyl-3-Azabicyclo[3.1.0]hexane-2-Carboxamide",CCCC[C@@H]([C@H](C(=O)NC1CC1)O)NC(=O)[C@@H]2[C@@H]3[C@@H](C3(C)C)CN2C(=O)[C@H](C(C)(C)C)NC(=O)NC4(CCCCC4)CS(=O)(=O)C(C)(C)C,1
2050,unnamed,Brc1cscc1Cc1cscc1Br,0
2051,"2-amino-N-(1,3-thiazol-2-yl)acetamide",C1=CSC(=N1)NC(=O)CN,1
2052,unnamed,CC(=O)COC(=O)CC(C)=O,0
2053,unnamed,Cc1ccc(NC2=NCCS2)c(C)c1,0
2054,"N-([1,1'-biphenyl]-4-yl)-N-[(1R)-2-oxo-2-{[(1S)-1-phenylethyl]amino}-1-(pyridin-3-yl)ethyl]furan-2-carboxamide",C[C@@H](C1=CC=CC=C1)NC(=O)[C@@H](C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C5=CC=CO5,1
2055,Glycerone phosphate(2-),C(C(=O)COP(=O)([O-])[O-])O,1
2056,unnamed,CCSc1cccc(C(=O)O)c1,0
2057,Guanine,C1=NC2=C(N1)C(=O)NC(=N2)N,1
2058,Apremilast,CCOC1=C(C=CC(=C1)[C@@H](CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC,1
2059,unnamed,Cn1c(=O)cc(O)c2ccccc21,0
2060,unnamed,On1ccccc1=S,0
2061,Tramadol,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,1
2062,unnamed,CCCCCCCCOCCS(=O)(=O)O,0
2063,"4-acetamidobenzoic acid;9-[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one;1-(dimethylamino)propan-2-ol",CC(CN(C)C)O.CC(CN(C)C)O.CC(CN(C)C)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@H]([C@H](O3)CO)O)O,1
2064,"9Z,12Z-octadecadienoyl-CoA",CCCCC/C=C\\C/C=C\\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1C(C([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,1
2065,Phosphohydroxypyruvate,C(C(=O)C(=O)[O-])OP(=O)([O-])[O-],1
2066,unnamed,CCCCCCCCCCCOC(=S)NC(C)C,0
2067,unnamed,O=C(O)CS(=O)(=O)O,0
2068,Adenine,C1=NC2=NC=NC(=C2N1)N,1
2069,unnamed,CNS(=O)(=O)c1c(N)ncn1C,0
2070,S-adenosyl-L-homocysteinate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)[O-])N)O)O)N,1
2071,N-(5-tert-butyl-1H-pyrazol-3-yl)-N-[(1R)-2-(2-ethyl-6-methylanilino)-2-oxo-1-pyridin-3-ylethyl]propanamide,CCC1=CC=CC(=C1NC(=O)[C@@H](C2=CN=CC=C2)N(C3=NNC(=C3)C(C)(C)C)C(=O)CC)C,1
2072,unnamed,COc1cc2nncc(SC)c2cc1OC,0
2073,"5,6,7,8-Tetrahydrobiopterin",CC(C([C@H]1CNC2=C(N1)C(=O)NC(=N2)N)O)O,1
2074,"3-(3,5-dimethyl-1H-1,2,4-triazol-1-yl)propanoic acid",CC1=NN(C(=N1)C)CCC(=O)O,1
2075,unnamed,O=c1ssc2ncccc12,0
2076,(3-Fluoro-benzyl)-furan-2-ylmethyl-amine,C1=CC(=CC(=C1)F)CNCC2=CC=CO2,1
2077,"disodium;(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(2-methyl-6-oxido-5-oxo-1,2,4-triazin-3-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate;hydrate",CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-].O.[Na+].[Na+],1
